Num :  99, Time : 438, Before : 14, After : 10
Num :  63, Time : 438, Before : 19, After :  4
Num :  78, Time : 439, Before : 16, After :  1
Num :  55, Time : 441, Before :  5, After :  7
Num :   6, Time : 442, Before : 11, After :  6
Num :  50, Time : 442, Before :  5, After :  7
Num :  70, Time : 443, Before :  8, After :  7
Num :  15, Time : 443, Before :  5, After :  7
Num :  43, Time : 443, Before : 17, After : 13
Num :  12, Time : 445, Before :  7, After :  3
Num :  71, Time : 448, Before : 13, After : 14
Num :  81, Time : 448, Before : 19, After :  8
Num :  23, Time : 448, Before :  3, After : 19
Num :   6, Time : 450, Before :  6, After : 11
Num :  28, Time : 450, Before :  1, After : 13
Num :  17, Time : 451, Before : 15, After : 11
Num : 100, Time : 451, Before : 14, After :  2
Num :  44, Time : 452, Before : 14, After : 15
Num :  36, Time : 452, Before : 17, After : 13
Num :  97, Time : 453, Before : 18, After : 17
Num :  84, Time : 453, Before : 17, After :  2
Num :  50, Time : 453, Before :  7, After :  5
Num :  19, Time : 454, Before : 14, After : 13
Num :  55, Time : 454, Before :  7, After :  5
Num :  43, Time : 455, Before : 13, After : 17
Num :  89, Time : 455, Before : 17, After : 13
Num :  45, Time : 459, Before :  6, After :  3
Num :  62, Time : 460, Before :  6, After : 10
Num :   2, Time : 464, Before : 14, After : 15
Num :  15, Time : 464, Before :  7, After :  5
Num :  35, Time : 465, Before : 18, After : 15
Num :   1, Time : 466, Before :  2, After : 14
Num :  70, Time : 466, Before :  7, After :  8
Num :  79, Time : 467, Before : 14, After : 15
Num :  84, Time : 469, Before :  2, After : 14
Num :  66, Time : 469, Before :  1, After :  4
Num :  68, Time : 469, Before : 19, After :  3
Num :  77, Time : 470, Before : 10, After : 11
Num :  35, Time : 470, Before : 15, After : 18
Num :   3, Time : 471, Before : 18, After : 19
Num :  94, Time : 471, Before : 17, After : 12
Num :  36, Time : 471, Before : 13, After : 12
Num :  99, Time : 472, Before : 10, After : 13
Num :  87, Time : 473, Before : 10, After :  4
Num :  35, Time : 473, Before : 18, After : 15
Num :   4, Time : 473, Before :  2, After :  5
Num :  62, Time : 474, Before : 10, After :  6
Num :  23, Time : 474, Before : 19, After : 18
Num :  10, Time : 475, Before :  2, After :  3
Num :  27, Time : 477, Before : 16, After :  1
Num :  77, Time : 480, Before : 11, After :  6
Num :  70, Time : 483, Before :  8, After :  7
Num :  95, Time : 483, Before :  2, After : 17
Num :  48, Time : 483, Before : 14, After : 12
Num :  60, Time : 483, Before : 15, After :  2
Num :  84, Time : 483, Before : 14, After : 17
Num :  85, Time : 483, Before : 12, After :  1
Num :  19, Time : 484, Before : 13, After :  9
Num :  81, Time : 484, Before :  8, After : 19
Num :  47, Time : 485, Before : 11, After : 12
Num :  99, Time : 486, Before : 13, After :  5
Num :  64, Time : 486, Before : 18, After : 19
Num :  96, Time : 486, Before : 17, After : 14
Num :  33, Time : 487, Before :  1, After :  4
Num :  52, Time : 489, Before : 14, After : 13
Num :  19, Time : 491, Before :  9, After : 14
Num :  17, Time : 492, Before : 11, After : 15
Num :  45, Time : 492, Before :  3, After :  6
Num :  27, Time : 492, Before :  1, After : 16
Num :  20, Time : 492, Before : 14, After : 12
Num :   6, Time : 493, Before : 11, After :  6
Num :  30, Time : 494, Before :  9, After :  4
Num :  73, Time : 494, Before :  3, After :  6
Num :  94, Time : 495, Before : 12, After : 17
Num :  87, Time : 496, Before :  4, After : 10
Num :  82, Time : 496, Before : 19, After :  6
Num :  28, Time : 496, Before : 13, After :  1
Num :  49, Time : 497, Before :  6, After :  7
Num :   4, Time : 499, Before :  5, After : 12
Num :  32, Time : 500, Before : 10, After :  8
Num :  15, Time : 501, Before :  5, After :  7
Num :  24, Time : 501, Before :  8, After :  7
Num :  76, Time : 502, Before : 13, After : 17
Num :  38, Time : 503, Before :  9, After :  4
Num :   3, Time : 503, Before : 19, After :  6
Num :  33, Time : 503, Before :  4, After :  1
Num :  83, Time : 504, Before : 12, After : 11
Num :  32, Time : 505, Before :  8, After :  3
Num :  45, Time : 506, Before :  6, After :  3
Num :  69, Time : 506, Before :  9, After :  8
Num :  38, Time : 507, Before :  4, After :  9
Num :  19, Time : 510, Before : 14, After :  9
Num :  56, Time : 510, Before : 19, After : 15
Num :  85, Time : 510, Before :  1, After :  5
Num :  46, Time : 511, Before : 10, After : 15
Num :   8, Time : 511, Before : 19, After : 15
Num :  60, Time : 511, Before :  2, After : 18
Num :  83, Time : 512, Before : 11, After :  6
Num :  36, Time : 512, Before : 12, After :  7
Num :  47, Time : 512, Before : 12, After : 19
Num :  58, Time : 512, Before : 17, After : 13
Num :  87, Time : 513, Before : 10, After :  6
Num :  18, Time : 513, Before : 14, After : 16
Num :  90, Time : 515, Before :  4, After :  1
Num :  41, Time : 516, Before : 11, After :  6
Num :  75, Time : 517, Before : 11, After :  6
Num :  25, Time : 517, Before :  8, After : 19
Num :  19, Time : 519, Before :  9, After :  6
Num :  87, Time : 519, Before :  6, After : 10
Num :  23, Time : 519, Before : 18, After : 15
Num :  75, Time : 522, Before :  6, After : 11
Num :  17, Time : 522, Before : 15, After : 10
Num :  46, Time : 522, Before : 15, After : 10
Num :  76, Time : 522, Before : 17, After : 13
Num :  38, Time : 523, Before :  9, After : 19
Num :  78, Time : 523, Before :  1, After :  4
Num :   5, Time : 524, Before : 15, After : 14
Num :  34, Time : 524, Before :  1, After : 16
Num :  61, Time : 524, Before : 13, After : 14
Num :  15, Time : 524, Before :  7, After :  5
Num :   3, Time : 524, Before :  6, After : 18
Num :   4, Time : 525, Before : 12, After :  1
Num :  85, Time : 525, Before :  5, After :  1
Num :  33, Time : 526, Before :  1, After :  4
Num :  41, Time : 530, Before :  6, After : 11
Num :  36, Time : 530, Before :  7, After : 12
Num :  91, Time : 531, Before : 15, After : 14
Num :  66, Time : 531, Before :  4, After : 16
Num :  83, Time : 532, Before :  6, After : 11
Num :  11, Time : 532, Before :  9, After :  8
Num :  46, Time : 533, Before : 10, After : 15
Num :  17, Time : 534, Before : 10, After : 15
Num :   8, Time : 534, Before : 15, After : 19
Num :   6, Time : 535, Before :  6, After : 11
Num :  56, Time : 535, Before : 15, After : 18
Num :  70, Time : 535, Before :  7, After : 13
Num :   5, Time : 536, Before : 14, After : 18
Num :   8, Time : 536, Before : 19, After :  9
Num :  38, Time : 536, Before : 19, After :  9
Num :  91, Time : 537, Before : 14, After : 15
Num :  82, Time : 537, Before :  6, After :  3
Num :  27, Time : 538, Before : 16, After :  4
Num :  73, Time : 540, Before :  6, After :  3
Num :   8, Time : 540, Before :  9, After : 19
Num :  46, Time : 541, Before : 15, After : 10
Num :  17, Time : 542, Before : 15, After : 10
Num :  76, Time : 542, Before : 13, After :  7
Num :  67, Time : 542, Before :  2, After :  5
Num :  58, Time : 545, Before : 13, After :  7
Num :  97, Time : 550, Before : 17, After : 18
Num :  17, Time : 553, Before : 10, After : 11
Num :  82, Time : 553, Before :  3, After :  6
Num :  32, Time : 554, Before :  3, After :  5
Num :  36, Time : 555, Before : 12, After : 13
Num :  78, Time : 555, Before :  4, After : 16
Num :  76, Time : 555, Before :  7, After : 14
Num :  21, Time : 556, Before :  2, After :  1
Num :  17, Time : 557, Before : 11, After : 15
Num :  38, Time : 557, Before :  9, After : 19
Num :  49, Time : 557, Before :  7, After :  5
Num :  18, Time : 557, Before : 16, After : 15
Num :  31, Time : 558, Before :  5, After :  1
Num :  15, Time : 558, Before :  5, After :  1
Num :  45, Time : 558, Before :  3, After :  1
Num :   6, Time : 559, Before : 11, After : 18
Num :  67, Time : 559, Before :  5, After :  7
Num :  73, Time : 559, Before :  3, After : 11
Num :  75, Time : 560, Before : 11, After :  6
Num :  50, Time : 560, Before :  5, After :  1
Num :  14, Time : 561, Before : 16, After :  6
Num :  82, Time : 561, Before :  6, After :  3
Num :  35, Time : 562, Before : 15, After : 18
Num :  43, Time : 564, Before : 17, After : 12
Num :  34, Time : 565, Before : 16, After :  6
Num :  91, Time : 566, Before : 15, After : 18
Num :  40, Time : 567, Before : 12, After :  1
Num :  50, Time : 568, Before :  1, After :  5
Num :  79, Time : 569, Before : 15, After : 18
Num :  92, Time : 569, Before : 13, After :  7
Num :  25, Time : 569, Before : 19, After :  8
Num :  72, Time : 570, Before :  8, After :  4
Num :  17, Time : 572, Before : 15, After :  9
Num :  46, Time : 573, Before : 10, After :  6
Num :  28, Time : 574, Before :  1, After :  2
Num :  91, Time : 575, Before : 18, After : 14
Num :  73, Time : 576, Before : 11, After : 18
Num :  83, Time : 577, Before : 11, After :  6
Num :   5, Time : 577, Before : 18, After : 14
Num :  93, Time : 577, Before :  3, After :  6
Num :  90, Time : 578, Before :  1, After :  5
Num :  29, Time : 579, Before :  8, After : 19
Num :  80, Time : 579, Before :  7, After :  5
Num :  58, Time : 579, Before :  7, After : 17
Num :  12, Time : 579, Before :  3, After :  8
Num :  35, Time : 580, Before : 18, After : 15
Num :  67, Time : 580, Before :  7, After :  5
Num :   8, Time : 581, Before : 19, After : 13
Num :  14, Time : 581, Before :  6, After : 12
Num :  22, Time : 581, Before :  7, After :  2
Num :  79, Time : 583, Before : 18, After : 15
Num :  51, Time : 583, Before :  3, After : 18
Num :  48, Time : 585, Before : 12, After : 11
Num :  12, Time : 585, Before :  8, After :  3
Num :  13, Time : 585, Before :  4, After : 19
Num :  17, Time : 585, Before :  9, After : 11
Num :  93, Time : 585, Before :  6, After :  3
Num :  83, Time : 587, Before :  6, After : 11
Num :  63, Time : 587, Before :  4, After : 19
Num :  29, Time : 587, Before : 19, After :  8
Num :  17, Time : 589, Before : 11, After : 10
Num :  56, Time : 589, Before : 18, After : 13
Num :  43, Time : 591, Before : 12, After : 17
Num :  50, Time : 593, Before :  5, After :  1
Num :  67, Time : 593, Before :  5, After :  2
Num :  95, Time : 593, Before : 17, After :  2
Num :  26, Time : 593, Before : 16, After : 11
Num :   7, Time : 594, Before : 12, After :  3
Num :   6, Time : 594, Before : 18, After :  7
Num :  74, Time : 595, Before :  1, After : 16
Num :  32, Time : 595, Before :  5, After :  7
Num :  80, Time : 596, Before :  5, After :  7
Num :  49, Time : 596, Before :  5, After :  7
Num :  73, Time : 596, Before : 18, After :  2
Num :  10, Time : 598, Before :  3, After : 18
Num :  45, Time : 598, Before :  1, After :  7
Num :  98, Time : 599, Before :  9, After :  6
Num :  80, Time : 599, Before :  7, After :  5
Num :  25, Time : 600, Before :  8, After :  7
Num :  89, Time : 601, Before : 13, After : 17
Num :  63, Time : 602, Before : 19, After :  4
Num :  38, Time : 603, Before : 19, After :  9
Num :  14, Time : 604, Before : 12, After :  3
Num :  10, Time : 604, Before : 18, After :  3
Num :  67, Time : 605, Before :  2, After :  6
Num :  38, Time : 606, Before :  9, After :  6
Num :  95, Time : 606, Before :  2, After :  1
Num :  84, Time : 606, Before : 17, After : 13
Num : 100, Time : 609, Before :  2, After :  1
Num :  22, Time : 612, Before :  2, After :  1
Num :  14, Time : 612, Before :  3, After : 12
Num :   4, Time : 613, Before :  1, After :  2
Num :  21, Time : 614, Before :  1, After :  2
Num :  34, Time : 616, Before :  6, After : 12
Num :  50, Time : 618, Before :  1, After :  5
Num :  52, Time : 619, Before : 13, After :  7
Num :  98, Time : 620, Before :  6, After :  9
Num :   7, Time : 621, Before :  3, After : 16
Num :  38, Time : 621, Before :  6, After :  9
Num :  56, Time : 623, Before : 13, After : 19
Num :  28, Time : 624, Before :  2, After :  1
Num :   8, Time : 624, Before : 13, After : 19
Num :   4, Time : 625, Before :  2, After :  1
Num :   1, Time : 627, Before : 14, After : 18
Num :  19, Time : 627, Before :  6, After :  9
Num :   3, Time : 628, Before : 18, After : 19
Num :  12, Time : 629, Before :  3, After :  8
Num :  60, Time : 630, Before : 18, After :  6
Num :  83, Time : 631, Before : 11, After :  6
Num :  23, Time : 632, Before : 15, After : 19
Num :  77, Time : 633, Before :  6, After : 11
Num :  73, Time : 634, Before :  2, After : 10
Num :  68, Time : 634, Before :  3, After :  4
Num :  98, Time : 635, Before :  9, After :  7
Num :  19, Time : 635, Before :  9, After : 10
Num : 100, Time : 635, Before :  1, After : 17
Num :  38, Time : 636, Before :  9, After : 10
Num :  30, Time : 637, Before :  4, After : 19
Num :  88, Time : 638, Before :  2, After :  1
Num :  82, Time : 638, Before :  3, After : 19
Num :  71, Time : 639, Before : 14, After :  7
Num : 100, Time : 640, Before : 17, After : 12
Num :  75, Time : 641, Before :  6, After : 10
Num :  30, Time : 641, Before : 19, After :  4
Num :  41, Time : 642, Before : 11, After : 12
Num :  77, Time : 642, Before : 11, After : 10
Num :   3, Time : 642, Before : 19, After : 18
Num :  29, Time : 643, Before :  8, After : 19
Num :  16, Time : 643, Before :  7, After : 13
Num :  84, Time : 644, Before : 13, After : 18
Num :  85, Time : 644, Before :  1, After : 12
Num :  74, Time : 646, Before : 16, After :  1
Num :  18, Time : 647, Before : 15, After : 16
Num :  82, Time : 647, Before : 19, After : 18
Num : 100, Time : 648, Before : 12, After : 17
Num :  77, Time : 650, Before : 10, After : 11
Num :  17, Time : 651, Before : 10, After : 11
Num :  19, Time : 652, Before : 10, After :  9
Num :  34, Time : 653, Before : 12, After : 11
Num :  68, Time : 653, Before :  4, After :  3
Num :  55, Time : 654, Before :  5, After :  6
Num :  71, Time : 654, Before :  7, After :  9
Num :  88, Time : 654, Before :  1, After :  2
Num :  39, Time : 655, Before :  1, After : 16
Num :  28, Time : 655, Before :  1, After :  3
Num :  63, Time : 656, Before :  4, After : 16
Num :   4, Time : 656, Before :  1, After :  8
Num :  25, Time : 656, Before :  7, After :  8
Num :  49, Time : 657, Before :  7, After :  6
Num :  22, Time : 657, Before :  1, After :  3
Num :  64, Time : 658, Before : 19, After :  4
Num :  31, Time : 659, Before :  1, After :  3
Num :  15, Time : 660, Before :  1, After : 12
Num :  46, Time : 661, Before :  6, After : 11
Num :  13, Time : 661, Before : 19, After :  4
Num :   4, Time : 663, Before :  8, After :  2
Num :  52, Time : 664, Before :  7, After : 13
Num :  35, Time : 664, Before : 15, After : 18
Num :  51, Time : 664, Before : 18, After :  3
Num :  45, Time : 665, Before :  7, After :  6
Num :  91, Time : 665, Before : 14, After : 18
Num :   6, Time : 667, Before :  7, After : 10
Num :  14, Time : 668, Before : 12, After : 16
Num :  56, Time : 668, Before : 19, After : 14
Num :   8, Time : 669, Before : 19, After : 18
Num :   5, Time : 670, Before : 14, After : 15
Num :  78, Time : 670, Before : 16, After : 12
Num :  72, Time : 673, Before :  4, After :  8
Num :  80, Time : 675, Before :  5, After :  6
Num :  24, Time : 675, Before :  7, After :  3
Num :  93, Time : 677, Before :  3, After :  7
Num :   6, Time : 678, Before : 10, After :  7
Num :  49, Time : 679, Before :  6, After :  7
Num :  13, Time : 679, Before :  4, After : 19
Num :  45, Time : 680, Before :  6, After :  7
Num :  35, Time : 683, Before : 18, After : 15
Num :  40, Time : 684, Before :  1, After : 16
Num :  94, Time : 685, Before : 17, After :  2
Num :  15, Time : 685, Before : 12, After :  2
Num :  23, Time : 686, Before : 19, After : 15
Num :   9, Time : 686, Before : 16, After :  1
Num :  64, Time : 687, Before :  4, After :  8
Num :  73, Time : 687, Before : 10, After :  3
Num :   3, Time : 689, Before : 18, After : 15
Num :  24, Time : 689, Before :  3, After :  6
Num :  91, Time : 690, Before : 18, After : 14
Num :  45, Time : 691, Before :  7, After :  5
Num :   8, Time : 692, Before : 18, After : 19
Num :  56, Time : 692, Before : 14, After : 19
Num :  63, Time : 692, Before : 16, After :  1
Num :  93, Time : 692, Before :  7, After :  3
Num :  32, Time : 693, Before :  7, After :  9
Num :   5, Time : 693, Before : 15, After : 18
Num :  65, Time : 694, Before : 11, After :  6
Num :  77, Time : 694, Before : 11, After :  6
Num :   6, Time : 694, Before :  7, After :  5
Num :  19, Time : 695, Before :  9, After :  6
Num :  12, Time : 695, Before :  8, After :  3
Num :  71, Time : 696, Before :  9, After :  6
Num :  15, Time : 696, Before :  2, After :  8
Num :  95, Time : 696, Before :  1, After :  2
Num :  11, Time : 696, Before :  8, After :  4
Num :  57, Time : 696, Before :  4, After :  3
Num :  80, Time : 699, Before :  6, After :  5
Num :  89, Time : 699, Before : 17, After : 12
Num :  91, Time : 700, Before : 14, After : 18
Num :  53, Time : 701, Before : 18, After : 15
Num :  12, Time : 702, Before :  3, After :  8
Num :   4, Time : 704, Before :  2, After :  8
Num :  32, Time : 704, Before :  9, After : 13
Num :  45, Time : 704, Before :  5, After :  7
Num :  80, Time : 705, Before :  5, After :  6
Num :   6, Time : 705, Before :  5, After :  7
Num :  14, Time : 706, Before : 16, After : 12
Num :  98, Time : 706, Before :  7, After : 13
Num :  88, Time : 709, Before :  2, After :  5
Num :  73, Time : 711, Before :  3, After : 18
Num :  52, Time : 711, Before : 13, After :  9
Num :  13, Time : 711, Before : 19, After :  4
Num :  23, Time : 712, Before : 15, After : 19
Num :  49, Time : 713, Before :  7, After :  9
Num :  75, Time : 715, Before : 10, After :  6
Num :  15, Time : 715, Before :  8, After :  2
Num :   5, Time : 716, Before : 18, After : 15
Num :  78, Time : 718, Before : 12, After :  1
Num :  25, Time : 718, Before :  8, After : 19
Num :  36, Time : 718, Before : 13, After : 12
Num :   7, Time : 719, Before : 16, After : 15
Num :  29, Time : 719, Before : 19, After :  4
Num :  30, Time : 721, Before :  4, After : 16
Num :   2, Time : 721, Before : 15, After : 14
Num :  93, Time : 722, Before :  3, After :  7
Num :   8, Time : 724, Before : 19, After : 14
Num :  70, Time : 725, Before : 13, After :  7
Num :   9, Time : 726, Before :  1, After : 16
Num :  46, Time : 727, Before : 11, After :  6
Num :  51, Time : 727, Before :  3, After : 19
Num :   5, Time : 728, Before : 15, After : 18
Num :  19, Time : 729, Before :  6, After :  9
Num :  71, Time : 730, Before :  6, After :  9
Num :  53, Time : 732, Before : 15, After : 18
Num :  60, Time : 733, Before :  6, After : 18
Num :   2, Time : 733, Before : 14, After : 15
Num :  64, Time : 733, Before :  8, After :  4
Num :  92, Time : 733, Before :  7, After :  8
Num :  56, Time : 735, Before : 19, After :  9
Num :  70, Time : 736, Before :  7, After : 13
Num :  35, Time : 737, Before : 15, After : 18
Num :  66, Time : 737, Before : 16, After : 12
Num :  92, Time : 738, Before :  8, After :  7
Num :  97, Time : 740, Before : 18, After : 14
Num :  73, Time : 740, Before : 18, After :  3
Num :  56, Time : 741, Before :  9, After : 19
Num :  66, Time : 742, Before : 12, After : 16
Num :  77, Time : 747, Before :  6, After : 11
Num :  70, Time : 749, Before : 13, After : 12
Num :  49, Time : 749, Before :  9, After :  7
Num :  80, Time : 750, Before :  6, After :  5
Num :  51, Time : 750, Before : 19, After : 18
Num :  34, Time : 751, Before : 11, After : 12
Num :  85, Time : 751, Before : 12, After : 17
Num :  83, Time : 753, Before :  6, After :  9
Num :  62, Time : 754, Before :  6, After : 11
Num :  52, Time : 754, Before :  9, After :  7
Num :  65, Time : 755, Before :  6, After : 11
Num :  68, Time : 755, Before :  3, After :  4
Num :  59, Time : 756, Before :  6, After :  5
Num :  75, Time : 756, Before :  6, After : 11
Num :  58, Time : 756, Before : 17, After : 14
Num :  75, Time : 761, Before : 11, After :  6
Num :  36, Time : 761, Before : 12, After : 13
Num :   1, Time : 761, Before : 18, After : 10
Num :  65, Time : 763, Before : 11, After :  6
Num :  13, Time : 763, Before :  4, After :  9
Num :  95, Time : 763, Before :  2, After : 17
Num :  26, Time : 764, Before : 11, After : 15
Num :  40, Time : 764, Before : 16, After :  1
Num :  91, Time : 765, Before : 18, After :  2
Num :  81, Time : 766, Before : 19, After :  8
Num :  60, Time : 766, Before : 18, After :  3
Num :   4, Time : 768, Before :  8, After :  2
Num :  55, Time : 771, Before :  6, After :  5
Num :  75, Time : 771, Before :  6, After : 11
Num :  83, Time : 772, Before :  9, After : 11
Num :  65, Time : 773, Before :  6, After :  7
Num :  79, Time : 774, Before : 15, After : 18
Num :  65, Time : 777, Before :  7, After :  6
Num :  38, Time : 778, Before : 10, After :  7
Num :  54, Time : 780, Before : 10, After :  5
Num :   7, Time : 780, Before : 15, After : 11
Num :  16, Time : 780, Before : 13, After : 17
Num :  25, Time : 781, Before : 19, After :  9
Num :  92, Time : 781, Before :  7, After : 13
Num :  36, Time : 782, Before : 13, After : 12
Num :  85, Time : 784, Before : 17, After :  2
Num :  41, Time : 785, Before : 12, After : 11
Num :  93, Time : 785, Before :  7, After :  8
Num :  36, Time : 788, Before : 12, After :  7
Num :  81, Time : 788, Before :  8, After :  3
Num :  90, Time : 788, Before :  5, After :  1
Num :  95, Time : 788, Before : 17, After :  2
Num :  68, Time : 789, Before :  4, After :  8
Num :  11, Time : 790, Before :  4, After :  8
Num :  90, Time : 792, Before :  1, After :  5
Num :  38, Time : 793, Before :  7, After : 10
Num :  86, Time : 795, Before :  9, After : 13
Num :  54, Time : 795, Before :  5, After : 10
Num :  13, Time : 796, Before :  9, After : 19
Num :  69, Time : 797, Before :  8, After : 19
Num :  51, Time : 799, Before : 18, After : 15
Num :  94, Time : 799, Before :  2, After : 11
Num :  89, Time : 801, Before : 12, After :  1
Num :  91, Time : 801, Before :  2, After : 17
Num :  85, Time : 802, Before :  2, After : 17
Num :  82, Time : 804, Before : 18, After :  3
Num :  74, Time : 804, Before :  1, After : 12
Num :  62, Time : 806, Before : 11, After :  6
Num :  55, Time : 806, Before :  5, After : 10
Num :  30, Time : 806, Before : 16, After : 19
Num :  17, Time : 809, Before : 11, After : 10
Num :  53, Time : 809, Before : 18, After : 12
Num :  13, Time : 809, Before : 19, After :  4
Num :  98, Time : 810, Before : 13, After :  7
Num :  15, Time : 810, Before :  2, After :  5
Num :  24, Time : 810, Before :  6, After :  2
Num :  35, Time : 811, Before : 18, After : 11
Num :  36, Time : 812, Before :  7, After : 12
Num :  79, Time : 812, Before : 18, After : 12
Num :  85, Time : 812, Before : 17, After : 12
Num :  49, Time : 813, Before :  7, After :  6
Num :  97, Time : 814, Before : 14, After :  2
Num :  86, Time : 815, Before : 13, After :  9
Num :  99, Time : 815, Before :  5, After : 13
Num :  51, Time : 816, Before : 15, After : 19
Num :  54, Time : 817, Before : 10, After :  6
Num :  59, Time : 817, Before :  5, After :  6
Num :  74, Time : 817, Before : 12, After : 16
Num :  55, Time : 818, Before : 10, After :  6
Num :  68, Time : 819, Before :  8, After :  3
Num :  80, Time : 820, Before :  5, After :  7
Num :  45, Time : 820, Before :  7, After :  9
Num :   6, Time : 821, Before :  7, After :  9
Num :  87, Time : 822, Before : 10, After : 11
Num :  72, Time : 822, Before :  8, After :  9
Num :  15, Time : 823, Before :  5, After :  7
Num :  54, Time : 824, Before :  6, After : 11
Num :  55, Time : 824, Before :  6, After : 11
Num :  99, Time : 824, Before : 13, After :  9
Num :   4, Time : 825, Before :  2, After :  7
Num :  45, Time : 825, Before :  9, After :  3
Num :  24, Time : 828, Before :  2, After :  6
Num :  23, Time : 829, Before : 19, After : 15
Num :  79, Time : 830, Before : 12, After : 18
Num :  55, Time : 831, Before : 11, After : 10
Num :  76, Time : 832, Before : 14, After : 13
Num :  62, Time : 833, Before :  6, After : 11
Num :  97, Time : 834, Before :  2, After : 18
Num :  17, Time : 835, Before : 10, After : 11
Num :  34, Time : 835, Before : 12, After : 11
Num :  36, Time : 836, Before : 12, After : 13
Num :  76, Time : 836, Before : 13, After : 14
Num :   4, Time : 836, Before :  7, After :  2
Num :  14, Time : 837, Before : 12, After :  6
Num :   2, Time : 837, Before : 15, After : 13
Num :  48, Time : 838, Before : 11, After : 16
Num :  45, Time : 839, Before :  3, After :  5
Num :  57, Time : 840, Before :  3, After : 19
Num :  63, Time : 842, Before :  1, After : 16
Num :  25, Time : 843, Before :  9, After : 13
Num :  46, Time : 843, Before :  6, After : 11
Num :  60, Time : 843, Before :  3, After : 12
Num :  26, Time : 843, Before : 15, After : 11
Num :  87, Time : 844, Before : 11, After : 10
Num :  17, Time : 844, Before : 11, After : 10
Num :  73, Time : 844, Before :  3, After : 12
Num :  49, Time : 845, Before :  6, After : 11
Num :  72, Time : 845, Before :  9, After :  7
Num :  59, Time : 846, Before :  6, After : 12
Num :  34, Time : 847, Before : 11, After : 12
Num :  65, Time : 847, Before :  6, After :  9
Num :  69, Time : 847, Before : 19, After :  4
Num :   2, Time : 848, Before : 13, After : 15
Num :   6, Time : 848, Before :  9, After :  7
Num :  68, Time : 851, Before :  3, After : 19
Num :  71, Time : 852, Before :  9, After : 13
Num :  18, Time : 852, Before : 16, After : 12
Num :  36, Time : 852, Before : 13, After : 12
Num :  30, Time : 852, Before : 19, After :  4
Num :  99, Time : 853, Before :  9, After : 13
Num :  19, Time : 854, Before :  9, After :  2
Num :  54, Time : 855, Before : 11, After : 10
Num :  49, Time : 855, Before : 11, After :  6
Num :  25, Time : 855, Before : 13, After :  8
Num :  65, Time : 855, Before :  9, After :  6
Num :  62, Time : 856, Before : 11, After : 10
Num :  83, Time : 857, Before : 11, After :  7
Num :  46, Time : 857, Before : 11, After : 10
Num :  69, Time : 859, Before :  4, After : 19
Num :  30, Time : 860, Before :  4, After : 19
Num :   8, Time : 861, Before : 14, After : 16
Num :  42, Time : 861, Before : 18, After : 14
Num :  46, Time : 864, Before : 10, After :  6
Num :  14, Time : 864, Before :  6, After : 16
Num :  82, Time : 864, Before :  3, After : 19
Num :  47, Time : 865, Before : 19, After : 13
Num :  66, Time : 866, Before : 16, After :  4
Num :  47, Time : 866, Before : 13, After :  7
Num :  31, Time : 867, Before :  3, After :  1
Num :  35, Time : 868, Before : 11, After : 18
Num :  33, Time : 868, Before :  4, After :  9
Num :  80, Time : 869, Before :  7, After :  1
Num :  39, Time : 870, Before : 16, After : 12
Num :  77, Time : 871, Before : 11, After : 10
Num :  83, Time : 871, Before :  7, After : 11
Num :  59, Time : 872, Before : 12, After :  6
Num :  63, Time : 872, Before : 16, After : 12
Num :  68, Time : 873, Before : 19, After :  3
Num :  53, Time : 875, Before : 12, After : 18
Num :  52, Time : 876, Before :  7, After : 13
Num :  61, Time : 876, Before : 14, After : 18
Num :  15, Time : 877, Before :  7, After :  2
Num :  72, Time : 878, Before :  7, After :  9
Num :  19, Time : 880, Before :  2, After :  9
Num :  54, Time : 881, Before : 10, After :  6
Num :  31, Time : 881, Before :  1, After :  2
Num :  71, Time : 882, Before : 13, After :  9
Num :  62, Time : 883, Before : 10, After :  6
Num :  25, Time : 883, Before :  8, After :  9
Num :  99, Time : 883, Before : 13, After :  9
Num :  37, Time : 883, Before : 15, After :  7
Num :  45, Time : 884, Before :  5, After :  3
Num :  33, Time : 884, Before :  9, After :  4
Num :  63, Time : 885, Before : 12, After : 16
Num :  77, Time : 888, Before : 10, After : 11
Num :  91, Time : 888, Before : 17, After : 14
Num :  72, Time : 888, Before :  9, After :  7
Num :  52, Time : 889, Before : 13, After :  7
Num :  42, Time : 890, Before : 14, After : 15
Num :  10, Time : 891, Before :  3, After :  1
Num :  31, Time : 892, Before :  2, After :  5
Num :  90, Time : 893, Before :  5, After :  1
Num :  39, Time : 893, Before : 12, After : 16
Num :  22, Time : 894, Before :  3, After :  1
Num :  22, Time : 895, Before :  1, After :  2
Num :  58, Time : 896, Before : 14, After : 13
Num :  18, Time : 897, Before : 12, After : 11
Num :  39, Time : 899, Before : 16, After : 19
Num :  74, Time : 900, Before : 16, After : 19
Total handoff 1205 times.
1
Num :   1, Time :   5, Before :  2, After :  5
Num :   1, Time :  31, Before :  5, After :  2
Num :   1, Time : 251, Before :  2, After : 10
Num :   1, Time : 258, Before : 10, After :  2
Num :   1, Time : 466, Before :  2, After : 14
Num :   1, Time : 627, Before : 14, After : 18
Num :   1, Time : 761, Before : 18, After : 10
2
Num :   2, Time :   7, Before : 10, After :  5
Num :   2, Time :  12, Before :  5, After : 10
Num :   2, Time :  22, Before : 10, After :  5
Num :   2, Time :  30, Before :  5, After : 10
